"","SymphonyID","Zip"
"13676","31792947","30906"
"13677","31792969","00601"
"13678","31792993","67601"
"13679","31793075","37055"
"13680","31793087","38351"
"13681","31793145","70817"
"13682","31793342","78217"
"13683","31793373","00601"
"13684","31793407","78258"
"13685","31793433","27513"
"13686","31793609","21222"
"13687","31793946","22709"
"13688","31793958","04072"
"13689","31794028",NA
"13690","31794103","48858"
"13691","31794143","49770"
"13692","31794366",NA
"13693","31794389","29464"
"13694","31794409","01801"
"13695","318087","27330"
"13696","318241","46614"
"13697","318271","46563"
"13698","318375","30141"
"13699","318383","89107"
"13700","318410","46410"
"13701","318428","28315"
"13702","31850700","43026"
"13703","31850756","32940"
"13704","31850775","34761"
"13705","31850851","29605"
"13706","318513","85014"
"13707","318544","77546"
"13708","318673","92075"
"13709","31888751","08036"
"13710","318920","47304"
"13711","318943","91104"
"13712","31899083","29506"
"13713","31900113","04086"
"13714","31901218","60005"
"13715","31901226","75231"
"13716","31901233","73142"
"13717","31901285","54311"
"13718","31901436","95688"
"13719","31901450","10940"
"13720","31901802","55415"
"13721","319087","55126"
"13722","319138","46514"
"13723","31914093","98105"
"13724","31928840","73601"
"13725","31929321","95695"
"13726","319295","47304"
"13727","31929789","45005"
"13728","31929962","93003"
"13729","31930053","71753"
"13730","31930180","78414"
"13731","31930420","47807"
"13732","319418","46036"
"13733","319642","48375"
"13734","319650","34689"
"13735","319666","10017"
"13736","319672","47978"
"13737","319737","46256"
"13738","319785","46202"
"13739","319868","60611"
"13740","319977","47591"
"13741","319986","70503"
"13742","320040","98201"
"13743","320099","46229"
"13744","320119","95642"
"13745","320120","46219"
"13746","320139","47712"
"13747","320228","23226"
"13748","320243","45067"
"13749","320254","47909"
"13750","320323","46143"
"13751","320326","53051"
"13752","32033935","89148"
"13753","32033972","74136"
"13754","32034403","29072"
"13755","32034619","56013"
"13756","32034662","77433"
"13757","32034812","43082"
"13758","320385","86401"
"13759","32039955","30329"
"13760","320456","46143"
"13761","320458","95482"
"13762","32049519","62526"
"13763","320646","47714"
"13764","320851","46142"
"13765","32085353","29302"
"13766","32085765","12804"
"13767","32085959","83712"
"13768","32086318","13901"
"13769","32086502","99328"
"13770","32086523","29483"
"13771","32086778","83605"
"13772","32086848","46203"
"13773","32087169","11791"
"13774","320910","61727"
"13775","320938","46544"
"13776","320954","46237"
"13777","320960","47025"
"13778","320975","53151"
"13779","32097794","21702"
"13780","32097896","15825"
"13781","32097964","10036"
"13782","32098374","43952"
"13783","32098437","83642"
"13784","32098719","74370"
"13785","32098809","49735"
"13786","32099006","84341"
"13787","32099276","73401"
"13788","320994","46240"
"13789","32099452","06107"
"13790","32099472","06475"
"13791","32099502","62948"
"13792","32099840","00601"
"13793","32099856","98648"
"13794","32099864","56303"
"13795","32099903","98057"
"13796","32100029","50309"
"13797","32100070","50266"
"13798","32100118","31408"
"13799","32100252","85210"
"13800","32100410","89113"
"13801","32100425","84710"
"13802","32100497",NA
"13803","32100513","68154"
"13804","32100529","85225"
"13805","32100537","68154"
"13806","32100607","83404"
"13807","32100735","14437"
"13808","32100821","85710"
"13809","32100861","80123"
"13810","32100875","15206"
"13811","32100935","24153"
"13812","32100947","24153"
"13813","32100953","24012"
"13814","32101016","93721"
"13815","32101063","00601"
"13816","32101128","68154"
"13817","32101134","68847"
"13818","32101303","15213"
"13819","32101349","45840"
"13820","32101425","17777"
"13821","32101443","80112"
"13822","32101500",NA
"13823","32101660","10029"
"13824","32101678","54601"
"13825","32101702","27804"
"13826","32101804","84088"
"13827","32101954","53901"
"13828","32102014","80909"
"13829","32102016","71101"
"13830","32102088","03878"
"13831","32102117","00601"
"13832","32102158","60435"
"13833","32102215","95608"
"13834","32102503","94110"
"13835","32102507","92123"
"13836","32102524","10006"
"13837","321067","59101"
"13838","321087","46037"
"13839","321129","38870"
"13840","321207","96162"
"13841","321231","62521"
"13842","321263","46237"
"13843","321300","46140"
"13844","321320","46032"
"13845","32133853","69341"
"13846","32133947","80113"
"13847","32133991",NA
"13848","321414",NA
"13849","321436","46151"
"13850","321463","46506"
"13851","321521","47203"
"13852","321532","06437"
"13853","321614","47304"
"13854","321631","47150"
"13855","321641","47403"
"13856","321643","46077"
"13857","321651","47404"
"13858","32173636","48430"
"13859","32178666","67601"
"13860","32179075","78209"
"13861","32179150","-"
"13862","32179155","61032"
"13863","32179365","98390"
"13864","32179491","98109"
"13865","32179613","38261"
"13866","32179716","40004"
"13867","32179727","98310"
"13868","32181074","33909"
"13869","32181087","75801"
"13870","32181181","08502"
"13871","32181226","94954"
"13872","32181284","75248"
"13873","32181442","06033"
"13874","32181490","73096"
"13875","32181520","84067"
"13876","32181615","95501"
"13877","32181621","31088"
"13878","32181636","29550"
"13879","32181725","95242"
"13880","32181898","94501"
"13881","32181900","95501"
"13882","32181965","08055"
"13883","32181981","32720"
"13884","32182305","33542"
"13885","32182517","06106"
"13886","32182525","85268"
"13887","32182690","38485"
"13888","32182700","12883"
"13889","32182710","95336"
"13890","32182756","48101"
"13891","32183002","76028"
"13892","32183004","20705"
"13893","32183008","79936"
"13894","32183096","91206"
"13895","32183118","32095"
"13896","32183172","30143"
"13897","32183353","81001"
"13898","32183420","85705"
"13899","32183430","99352"
"13900","32183519","63010"
"13901","32183624","19973"
"13902","32183769","76132"
"13903","32183798","32218"
"13904","32183829","01801"
"13905","32183900","30534"
"13906","32184018","18337"
"13907","32184070","11710"
"13908","32184074","46168"
"13909","32184091","33513"
"13910","32184095","16121"
"13911","32184152","63640"
"13912","32271311","08210"
"13913","32271350","11042"
"13914","32320742","06033"
"13915","32320747","74960"
"13916","32321167","97217"
"13917","32321338","77375"
"13918","32321419","66762"
"13919","32321717","55439"
"13920","32322015","74104"
"13921","32322358","02601"
"13922","32322647","06320"
"13923","32322673","53548"
"13924","32322943","95817"
"13925","32323006","85635"
"13926","32323329","24084"
"13927","32323411","10465"
"13928","32323438","85268"
"13929","32323795","10065"
"13930","32323916","30253"
"13931","32323981","06510"
"13932","32324049","83642"
"13933","32324094","83706"
"13934","32324132","10528"
"13935","32324156","98604"
"13936","32324234","77082"
"13937","32324238","33180"
"13938","32324371","95648"
"13939","32324490","93940"
"13940","32324678","98516"
"13941","32325144","93110"
"13942","32325156",NA
"13943","32325166","72211"
"13944","32325260","77008"
"13945","32325509","06512"
"13946","32325584","36801"
"13947","32325733","11570"
"13948","32325795","85234"
"13949","32325802","30350"
"13950","32347572","95973"
"13951","32347895","30721"
"13952","32347909","31549"
"13953","32347990","04073"
"13954","32348081","30165"
"13955","32348332","84060"
"13956","32348679","44106"
"13957","32348913",NA
"13958","323530","91505"
"13959","32373102","00601"
"13960","32373174",NA
"13961","32373400","93111"
"13962","32373450","27704"
"13963","32373540","00601"
"13964","32373554","92562"
"13965","32373611","82520"
"13966","32373623","85705"
"13967","32373775","00601"
"13968","32373865","27371"
"13969","32373874","27612"
"13970","32373878","28374"
"13971","32374352","92870"
"13972","32374370","75657"
"13973","32374517","15801"
"13974","32374648","19966"
"13975","32374702","10304"
"13976","32375003","93458"
"13977","32375033","14224"
"13978","32375107","81428"
"13979","32375139","30106"
"13980","32377435","45069"
"13981","32377475","53716"
"13982","32377582","42303"
"13983","32377625","30040"
"13984","32377694","30534"
"13985","32377738","35055"
"13986","32377756","83404"
"13987","32377777","03103"
"13988","32377851","00601"
"13989","32377966","04330"
"13990","32378091","08360"
"13991","32378095","87104"
"13992","32378162","31217"
"13993","32378181","17701"
"13994","32378209","32940"
"13995","32378219","17112"
"13996","32378268","13142"
"13997","32378389","53045"
"13998","32378401","17701"
"13999","32378468","00601"
"14000","32378488","96350"
"14001","32378652","53818"
"14002","32378683",NA
"14003","32378709","37421"
"14004","32378909","24083"
"14005","32379015","19067"
"14006","32379113","08873"
"14007","32379183","16148"
"14008","32379270",NA
"14009","32379422","65807"
"14010","32379514","95020"
"14011","32379565","33431"
"14012","32379692","32114"
"14013","32379733","07054"
"14014","32379861","49236"
"14015","32379872","16412"
"14016","32379913","75033"
"14017","32379995","60540"
"14018","32380039","73538"
"14019","32380122","30534"
"14020","32380227","16254"
"14021","32380283","73701"
"14022","32380402","73018"
"14023","32380431","33440"
"14024","32380582","11794"
"14025","32380634","12853"
"14026","32380763","33477"
"14027","32380896","12866"
"14028","32380914","11520"
"14029","32381065","06810"
"14030","32381192","93720"
"14031","32381278","18252"
"14032","32381437","54971"
"14033","32381566","85710"
"14034","32396184","93311"
"14035","32396191","92780"
"14036","324204","85018"
"14037","32422197","77030"
"14038","32422758","33040"
"14039","32422768","33772"
"14040","32422866","39452"
"14041","32422872","42431"
"14042","324374","50595"
"14043","32440300","78759"
"14044","32440788","84040"
"14045","32440869","07960"
"14046","32441053","53150"
"14047","32441871","53073"
"14048","32441918","83001"
"14049","32442239","78229"
"14050","32442797","98335"
"14051","32443361","74063"
"14052","324501","47303"
"14053","324530","52242"
"14054","324572","50501"
"14055","324637","74136"
"14056","324754","57049"
"14057","324859","50266"
"14058","324977","68949"
"14059","325005","52632"
"14060","325007","00601"
"14061","325286","34221"
"14062","325462","27959"
"14063","32549870","37923"
"14064","32550044","19107"
"14065","32550292","78249"
"14066","32550632",NA
"14067","32550641","17543"
"14068","32550942","55947"
"14069","32551478","86401"
"14070","32551582","85254"
"14071","32551601","10065"
"14072","32551640","01535"
"14073","32551741","75143"
"14074","32551945","02720"
"14075","325527","97420"
"14076","325634","90211"
"14077","325663","46176"
"14078","325683","68506"
"14079","32570791","18017"
"14080","32570881","85023"
"14081","32570916","63501"
"14082","32570998","83301"
"14083","32571107","50219"
"14084","32571152","94203"
"14085","32571192","85715"
"14086","32571256","76248"
"14087","32571367","83843"
"14088","32571490","96821"
"14089","32571588","90806"
"14090","32571633","80204"
"14091","32571651","84020"
"14092","32571659","51031"
"14093","32571760","97845"
"14094","32571808","97601"
"14095","32571873","97330"
"14096","32571969","55066"
"14097","32572010","37421"
"14098","32572051","93030"
"14099","32572061","48843"
"14100","32572234","46237"
"14101","32572257","83211"
"14102","32572276","92374"
"14103","32572313","48193"
"14104","32572364","39581"
"14105","32572408","49307"
"14106","32572462","75751"
"14107","32572603","23233"
"14108","32572655","76384"
"14109","32572756","08822"
"14110","32572769","11777"
"14111","32573000","44618"
"14112","32573030","44281"
"14113","32573053","30909"
"14114","32573186","97210"
"14115","32573254","93307"
"14116","32573302","22601"
"14117","32573406","02332"
"14118","32573418","22939"
"14119","32573439","98499"
"14120","325843","50220"
"14121","325908","52807"
"14122","325910","50208"
"14123","325911","49684"
"14124","325966","61615"
"14125","325982","50322"
"14126","326019","92501"
"14127","326074","94591"
"14128","32608125","06825"
"14129","32608147","31768"
"14130","326160","54136"
"14131","326201","51503"
"14132","326252","95616"
"14133","326310","46216"
"14134","326311","52353"
"14135","32633921","54913"
"14136","326359","00601"
"14137","32664237","00601"
"14138","32664263",NA
"14139","32665696","13815"
"14140","32665835","79735"
"14141","32673526","93401"
"14142","32690382","10604"
"14143","32690548","89128"
"14144","32690904","22801"
"14145","32690910","00985"
"14146","32691421","39440"
"14147","32691902","75156"
"14148","32744111","34285"
"14149","32744203","33705"
"14150","32754461","06040"
"14151","32763509",NA
"14152","32764052","85719"
"14153","32764200","79124"
"14154","32764666","07450"
"14155","32764670","28025"
"14156","32764705","86001"
"14157","32764714","17042"
"14158","32764998","95242"
"14159","32765390","38305"
"14160","32765421","00601"
"14161","32765556","95531"
"14162","32765608",NA
"14163","32765773","93230"
"14164","32778130","97701"
"14165","32783830","44646"
"14166","32783832","43560"
"14167","32783853","99156"
"14168","32783924","20770"
"14169","32783976","86001"
"14170","32783984","02135"
"14171","32784030","02176"
"14172","32784062","27504"
"14173","32784066","23669"
"14174","32784143","23606"
"14175","32784157","23114"
"14176","32784255","10075"
"14177","32784279","12901"
"14178","32784337","06040"
"14179","32784787","32159"
"14180","32785165","37909"
"14181","32786150","53221"
"14182","32786221","84065"
"14183","32786352","35570"
"14184","32790236","53223"
"14185","32807597","18914"
"14186","32807603","95816"
"14187","32854195","07306"
"14188","32855344","16046"
"14189","32855355","12020"
"14190","32855659","14221"
"14191","32855786","46011"
"14192","32856016","37067"
"14193","328565",NA
"14194","32856913","14228"
"14195","32861311","63127"
"14196","32861407","16335"
"14197","32861442","46321"
"14198","32861531","22306"
"14199","328620","22903"
"14200","328636","94598"
"14201","328744","78374"
"14202","328757",NA
"14203","328761","66762"
"14204","329028","89436"
"14205","329079","63965"
"14206","329083","75237"
"14207","329202","64120"
"14208","329219","93710"
"14209","329298","64506"
"14210","329353","81301"
"14211","32936342",NA
"14212","32936441",NA
"14213","32936813","14221"
"14214","32936925","95821"
"14215","32937019","39301"
"14216","32937431","92663"
"14217","32937473","00988"
"14218","329375","46947"
"14219","32937828","54166"
"14220","32937890","17603"
"14221","32938009","47978"
"14222","32938021","28403"
"14223","329423","93727"
"14224","329454","63128"
"14225","329492","73401"
"14226","32954770","07748"
"14227","32954913","77339"
"14228","32955121","78229"
"14229","329582","67218"
"14230","32961020","81007"
"14231","32961071","35235"
"14232","32961091","64506"
"14233","32961109","83404"
"14234","32961119","68405"
"14235","32961125","66606"
"14236","32961204","76104"
"14237","32961259","66801"
"14238","329783","66067"
"14239","329785","02865"
"14240","32980675","39401"
"14241","32980679","21742"
"14242","32980682","48001"
"14243","329874","64055"
"14244","329917","67214"
"14245","330035","66160"
"14246","330049","44514"
"14247","33005076","35763"
"14248","33005100","35233"
"14249","33005320","89130"
"14250","33005339","36526"
"14251","33005485","77845"
"14252","33005742","72501"
"14253","33005758","72450"
"14254","33005764","72916"
"14255","33005810","72501"
"14256","33005814",NA
"14257","33005942","92154"
"14258","33006076","97601"
"14259","33006135","95817"
"14260","33006612","92108"
"14261","33006687","95370"
"14262","33006716","95667"
"14263","33006980","90501"
"14264","33007289","94945"
"14265","33007335","90033"
"14266","33007368","95032"
"14267","33007385","94523"
"14268","33007596","74133"
"14269","33007663","81428"
"14270","33007691","80238"
"14271","33007980","24210"
"14272","33008003","06032"
"14273","33008051","95128"
"14274","33008095","00601"
"14275","33008176","60611"
"14276","33008499","22401"
"14277","33008691","29425"
"14278","33008729","06450"
"14279","33008745","92105"
"14280","33008940","19083"
"14281","33008946","97701"
"14282","33009004","85258"
"14283","33009079","30342"
"14284","33009171","32807"
"14285","33009242","30309"
"14286","33009286","32504"
"14287","33009334","10017"
"14288","33009538","34474"
"14289","33009647","34761"
"14290","33009655","32446"
"14291","33009669","80401"
"14292","33009789","30501"
"14293","33009831","30909"
"14294","33009915","30642"
"14295","33009931","80127"
"14296","33010016","31602"
"14297","33010064","30308"
"14298","33010206","30346"
"14299","33010218","73104"
"14300","33010295","39828"
"14301","33010326","31201"
"14302","33010332","33544"
"14303","33010363","31211"
"14304","33010443","36608"
"14305","33010541","00601"
"14306","330106","67208"
"14307","33010624","33433"
"14308","33010636","10003"
"14309","33011073","00601"
"14310","33011085","77598"
"14311","33011404","55337"
"14312","33011420","71854"
"14313","33012066","98101"
"14314","33012069","60077"
"14315","33012094","98027"
"14316","33012270","94608"
"14317","33012274","91107"
"14318","33012281","95630"
"14319","33012312","53081"
"14320","330124","66434"
"14321","33012492","00601"
"14322","330126","38119"
"14323","33012628","62982"
"14324","33012662","53575"
"14325","33012906","46278"
"14326","33012954","47714"
"14327","33013100","46307"
"14328","33013208","46168"
"14329","33013374","78413"
"14330","33013524","52349"
"14331","33013660","00601"
"14332","33013939","42103"
"14333","33014181","77584"
"14334","330144","64114"
"14335","330145","64131"
"14336","33014509","78757"
"14337","33014898","35226"
"14338","33015011","39520"
"14339","33015018","71203"
"14340","33015090","71103"
"14341","33015092","70601"
"14342","33015126","71270"
"14343","33015263","02420"
"14344","33015448","20852"
"14345","33015749","78234"
"14346","33015984","84003"
"14347","33016335","94602"
"14348","33016384","51334"
"14349","33016403","06355"
"14350","33016596","80026"
"14351","33016806","98122"
"14352","33016862","21224"
"14353","33016999","00601"
"14354","33017109","01040"
"14355","33017468","80209"
"14356","33017602","44224"
"14357","33017640","10017"
"14358","33017674","75039"
"14359","33017694","43402"
"14360","33017740","48430"
"14361","33017918","48507"
"14362","33017960","48858"
"14363","33018143","55415"
"14364","33018199","55104"
"14365","33018221","55313"
"14366","33018247","93405"
"14367","33018297","94105"
"14368","33018385","53578"
"14369","33018402","91506"
"14370","33018648","70005"
"14371","33018780","89130"
"14372","33018833","70403"
"14373","33018887","62982"
"14374","33019023","65270"
"14375","33019115","64086"
"14376","33019295","63017"
"14377","33019381","63461"
"14378","33019527","68901"
"14379","33019585","63640"
"14380","33019604","64111"
"14381","33019747","68118"
"14382","33019777","68154"
"14383","33019807","84341"
"14384","33019826","57105"
"14385","33019860","68651"
"14386","33019882","51445"
"14387","33019890","89104"
"14388","33019894","68130"
"14389","33019950","55369"
"14390","330200","64116"
"14391","33020029","56431"
"14392","33020344","47460"
"14393","33020375","94403"
"14394","33020474","84088"
"14395","33020625","07013"
"14396","33020685","63110"
"14397","33020687","08022"
"14398","33020791","21702"
"14399","33020893","94134"
"14400","33021000","87544"
"14401","33021150","10003"
"14402","33021175","02445"
"14403","33021294","01805"
"14404","33021406","94143"
"14405","33021524","20169"
"14406","33021564","12010"
"14407","33021571","30253"
"14408","33021646","01854"
"14409","33021688","43210"
"14410","330217","66103"
"14411","33021869","30033"
"14412","33022140","21237"
"14413","33022570","11204"
"14414","33022670","12801"
"14415","33022998","10467"
"14416","33023293","10065"
"14417","33023306","02115"
"14418","33023537","10065"
"14419","33023589","10532"
"14420","33023663","90046"
"14421","33024062","30342"
"14422","33024125",NA
"14423","33024190","28732"
"14424","33024297","27401"
"14425","33024299","28546"
"14426","33024326","27617"
"14427","33024371","30309"
"14428","33024606","29464"
"14429","33024679","78415"
"14430","33024827","27103"
"14431","33024833","33612"
"14432","33024925","30643"
"14433","33025044","28017"
"14434","33025080","59101"
"14435","33025330","04901"
"14436","33025608","28759"
"14437","33025721","44875"
"14438","33025756","83440"
"14439","33025804","32751"
"14440","33025871",NA
"14441","33025885","44109"
"14442","33025887","44512"
"14443","33025953","41017"
"14444","33025982","45242"
"14445","33026060","41042"
"14446","33026082","75013"
"14447","33026175","44129"
"14448","33026203","43606"
"14449","33026211",NA
"14450","33026412","92121"
"14451","33026552","44223"
"14452","33026865","73096"
"14453","33026977","73013"
"14454","33027042","62910"
"14455","33027135","98663"
"14456","33027172","97917"
"14457","33027243","97471"
"14458","33027259","97013"
"14459","33027340","02114"
"14460","33027351","84790"
"14461","33027439","14605"
"14462","33027614","94110"
"14463","33027719","19096"
"14464","33027809","10021"
"14465","33028061","19107"
"14466","33028230","87501"
"14467","33028258","79601"
"14468","33028282","30096"
"14469","33028304","11743"
"14470","33028447","18202"
"14471","33028476","17013"
"14472","33028482","15668"
"14473","33028505","94602"
"14474","33028518","16749"
"14475","33028584","21227"
"14476","33028591","19111"
"14477","33028668","18104"
"14478","33028670","91204"
"14479","33028710","17603"
"14480","33028755","31558"
"14481","33028927","07631"
"14482","33028981","90025"
"14483","33028983","15108"
"14484","33029005","02128"
"14485","33029094","80303"
"14486","33029119","08003"
"14487","33029123","85206"
"14488","33029158","04074"
"14489","33029199","34785"
"14490","33029224","08648"
"14491","33029425","00983"
"14492","33029462","32807"
"14493","33029464","39885"
"14494","33029468","00681"
"14495","33029477","33334"
"14496","33029632","75032"
"14497","33029711","41042"
"14498","33029935","19803"
"14499","33030016","29036"
"14500","33030039","31599"
"14501","33030162","29302"
"14502","33030205","34285"
"14503","33030213","90262"
"14504","33030258","28557"
"14505","33030284",NA
"14506","33030343","29501"
"14507","33030449","00601"
"14508","33030532","78731"
"14509","33030638",NA
"14510","33030682","37403"
"14511","33030976","30120"
"14512","33030989","37129"
"14513","33031066","38555"
"14514","33031149",NA
"14515","33031189","38501"
"14516","33031230","37663"
"14517","33031329","75104"
"14518","33031663","02115"
"14519","33031739","92037"
"14520","33032025","98226"
"14521","33032027","76104"
"14522","33032072","78041"
"14523","33032156","00601"
"14524","33032192","77702"
"14525","33032219","76092"
"14526","33032275","76513"
"14527","33032476","92130"
"14528","33032484","27516"
"14529","33032501","81301"
"14530","33032587","78240"
"14531","33032620","78233"
"14532","33032881","75701"
"14533","33032900","77070"
"14534","33032928","75965"
"14535","33033044","78224"
"14536","33033082","22801"
"14537","33033105","77065"
"14538","33033198","77584"
"14539","33033230","78666"
"14540","33033334","79331"
"14541","33033430","75203"
"14542","33033438","30281"
"14543","33033606","83642"
"14544","33033875","00601"
"14545","33033879","00601"
"14546","33034009","22911"
"14547","33034051","89117"
"14548","33034097","22908"
"14549","33034252","23834"
"14550","33034362","77494"
"14551","33034408","10019"
"14552","33034571","20176"
"14553","33034941","84032"
"14554","33035013","98021"
"14555","33035206","25427"
"14556","33035254","25130"
"14557","33035283","26505"
"14558","33035289","44313"
"14559","33035406","25801"
"14560","33035567","53037"
"14561","33035577","54665"
"14562","33035589","54601"
"14563","33035626","80222"
"14564","33035686","94609"
"14565","33035700","56003"
"14566","33035991","53959"
"14567","33036036","66047"
"14568","33036101","82520"
"14569","33036139","89511"
"14570","33036210","73505"
"14571","330423","66606"
"14572","330438","66606"
"14573","330470","66106"
"14574","330488","94040"
"14575","330537","95817"
"14576","330545","92203"
"14577","330584","66502"
"14578","330593","66720"
"14579","33060245","38401"
"14580","33060334","78130"
"14581","33060460","54848"
"14582","33060483","85015"
"14583","33060561","17403"
"14584","33061429","14437"
"14585","33061645","37643"
"14586","330617","77539"
"14587","33063405","75019"
"14588","33063407","76273"
"14589","33063423","64759"
"14590","33063498","89703"
"14591","33063644","77375"
"14592","33063656","61701"
"14593","330653","99508"
"14594","330689","00601"
"14595","330714","66213"
"14596","330769","71913"
"14597","330791","66967"
"14598","330796","43606"
"14599","330844","80615"
"14600","330855","66221"
"14601","330908","66061"
"14602","330917","66509"
"14603","330928","63376"
"14604","330929","49615"
"14605","33093401","94601"
"14606","33093490","08080"
"14607","33093537","80023"
"14608","33093546","30309"
"14609","33093634","21227"
"14610","33093636","92870"
"14611","33093685","97301"
"14612","33093726","78231"
"14613","33093734","04106"
"14614","33093746","95014"
"14615","33093881","33437"
"14616","33093892","02139"
"14617","33093961","00988"
"14618","330940","98122"
"14619","33094034","-"
"14620","33094070","90808"
"14621","33094077","90403"
"14622","33094082","89129"
"14623","33094123","29150"
"14624","33094171","79935"
"14625","33094176","75496"
"14626","33094194","71913"
"14627","33094206","83686"
"14628","33094269","00601"
"14629","33121418","53717"
"14630","33136576","96088"
"14631","33136643","95945"
"14632","33136648","94143"
"14633","33136761","92243"
"14634","33136948","22630"
"14635","33137372","61107"
"14636","33144964","95032"
"14637","33146012","04011"
"14638","33146088","68048"
"14639","33146096","37604"
"14640","33146165","98499"
"14641","33146304","70380"
"14642","33146326","21740"
"14643","33146352","48084"
"14644","33146414","48015"
"14645","33146431","70808"
"14646","33146435","44195"
"14647","33146483","83702"
"14648","33146556","19083"
"14649","33146699","37067"
"14650","33146715","95603"
"14651","33146757","04009"
"14652","33146899","20678"
"14653","33147053","27607"
"14654","33147061","30214"
"14655","33147135","29169"
"14656","33147162","45459"
"14657","33147170","45503"
"14658","33147226","85395"
"14659","33147311","68920"
"14660","33147325","71103"
"14661","33147341","71101"
"14662","33147363","70503"
"14663","33147383",NA
"14664","33147466","29501"
"14665","33147566","13820"
"14666","33147584","-"
"14667","33147652","48883"
"14668","33147806","05443"
"14669","33147832","92108"
"14670","33147991","80111"
"14671","33148147","75503"
"14672","33148252","44857"
"14673","33148328","15650"
"14674","33148450","84057"
"14675","33148456",NA
"14676","33148594","97828"
"14677","33148608","01950"
"14678","33148612","85364"
"14679","33148618","18252"
"14680","33148729","17837"
"14681","33148891",NA
"14682","33148942","27617"
"14683","33149126","00601"
"14684","33149148","85351"
"14685","33149217","85712"
"14686","33149234","85941"
"14687","33196267","00601"
"14688","33221816","61938"
"14689","33221826","55107"
"14690","33221878","55422"
"14691","33221882","29569"
"14692","33221927","33442"
"14693","33243755","75771"
"14694","33244409","00988"
"14695","33245054","11702"
"14696","33275394","95616"
"14697","332995","30642"
"14698","33300152","14103"
"14699","33317385","91730"
"14700","33317387","77054"
"14701","333278","42001"
"14702","33331469","06443"
"14703","33331598","21287"
"14704","33331689","60193"
"14705","33331816","84029"
"14706","33331943","59101"
"14707","33332008","86351"
"14708","33332060","80537"
"14709","33332213","99508"
"14710","33332227","11570"
"14711","33332399","71105"
"14712","33332509","89010"
"14713","33332557","12901"
"14714","33332674","48060"
"14715","33332932",NA
"14716","33332979","80123"
"14717","33333034","89511"
"14718","33333077","18017"
"14719","33333083","84041"
"14720","33333200",NA
"14721","33333297","00988"
"14722","33333314","30720"
"14723","33333432","96097"
"14724","33333772","85015"
"14725","33333784","83854"
"14726","33333815","92663"
"14727","33333826","92870"
"14728","33333830","73449"
"14729","33333836","81428"
"14730","33333843","91335"
"14731","33333861","00601"
"14732","33333879","92335"
"14733","33333976","27546"
"14734","33333997","28304"
"14735","33333999","77598"
"14736","33334003","27546"
"14737","33334032","31525"
"14738","33334454","14221"
"14739","33334458","14043"
"14740","33334460","14221"
"14741","33334563","78213"
"14742","333440","47150"
"14743","33344595","14534"
"14744","333469","41017"
"14745","33348183","06810"
"14746","33348518","37604"
"14747","33348977","28379"
"14748","33349121","76549"
"14749","33349222","28557"
"14750","33349229","92506"
"14751","33349369","99336"
"14752","33349740","06032"
"14753","33349970",NA
"14754","333607","72211"
"14755","333614","41017"
"14756","333793","40977"
"14757","333869","62703"
"14758","333951","45315"
"14759","333983","98926"
"14760","33399879","70601"
"14761","33399913","01420"
"14762","33400002","34957"
"14763","33400067","46825"
"14764","33400096","17403"
"14765","33400157","66214"
"14766","33400176","95823"
"14767","33400505","17057"
"14768","334056","42025"
"14769","334127","41701"
"14770","33416536",NA
"14771","33423185","14263"
"14772","33423235","67601"
"14773","33423286","85747"
"14774","33423313",NA
"14775","33423839","02215"
"14776","33423866","84037"
"14777","33424169","00601"
"14778","33424183","75243"
"14779","33424523","05443"
"14780","33424602","72703"
"14781","33424655","96084"
"14782","33424723","13212"
"14783","33424742","00601"
"14784","33424943","53901"
"14785","33425087","00601"
"14786","33429430","86301"
"14787","33429791","34446"
"14788","334304","41076"
"14789","334307","40220"
"14790","33430912","10065"
"14791","33431196","17201"
"14792","33431212","15218"
"14793","33432852",NA
"14794","33433095","85122"
"14795","33433196","38305"
"14796","33433285",NA
"14797","33433518","33321"
"14798","334358","46202"
"14799","334370","40217"
"14800","334410","40241"
"14801","334437","41017"
"14802","334444","63110"
"14803","334478","32258"
"14804","334523","40218"
"14805","334539","40212"
"14806","334610","40701"
"14807","334657","51360"
"14808","334688","40299"
"14809","334727","42104"
"14810","334757","00988"
"14811","334795","42141"
"14812","334803","40223"
"14813","334834","40701"
"14814","334842","40207"
"14815","334922","47710"
"14816","334941","42701"
"14817","33495500","84310"
"14818","33495574","68510"
"14819","335010","40701"
"14820","335069","40503"
"14821","335074","35055"
"14822","33514033","23454"
"14823","33514629","32789"
"14824","33514665","48001"
"14825","33514771","11235"
"14826","33514991","92683"
"14827","33514993","32541"
"14828","33515055","24073"
"14829","33515080","84701"
"14830","33515082","77380"
"14831","33515245","78258"
"14832","33515384","76180"
"14833","33515413","30067"
"14834","33515440","72205"
"14835","33515564","54915"
"14836","33515817","71103"
"14837","33515995","83221"
"14838","33516404","91730"
"14839","33516540","94110"
"14840","33516794","24503"
"14841","33516923","92599"
"14842","33517413","33805"
"14843","33517841","89122"
"14844","33517856","61115"
"14845","33517912","02215"
"14846","33517960","32223"
"14847","33536418","15143"
"14848","33536475","22601"
"14849","335365","41643"
"14850","33536508","04950"
"14851","33536871","53715"
"14852","33537005","80528"
"14853","33537081","62563"
"14854","33537515","74079"
"14855","33538090","06355"
"14856","33538315","45828"
"14857","33538333","27617"
"14858","33538342","01960"
"14859","33538906","30309"
